condition,bootstrap_configuration,cluster_counts,probability,D,alpha,beta,weighted_sse,converged,alpha_at_lower_bound,beta_at_lower_bound,any_upper_bound
nordholt_ddac,295,1;1;2;1;0;1,0.007716049382716059,-65.33947726508674,1.0000193154076907e-08,24.574057110020703,119.18716855128787,True,True,False,False
nordholt_ddac,296,1;1;2;1;1;0,0.007716049382716059,-65.3755166316291,1.0314652949967734e-08,25.004358138206328,119.06852172714557,True,False,False,False
nordholt_ddac,297,1;1;2;2;0;0,0.0038580246913580292,-62.51310940188018,1.0000017682570806e-08,25.150802224639595,80.5374271879881,True,True,False,False
nordholt_ddac,298,1;1;3;0;0;1,0.00257201646090535,-65.33564955292191,1.0026715771244662e-08,23.334520909942963,118.05990170789065,True,True,False,False
nordholt_ddac,299,1;1;3;0;1;0,0.00257201646090535,-65.32132586530052,1.0048024507886634e-08,24.002001861832962,118.58402681671156,True,True,False,False
nordholt_ddac,300,1;1;3;1;0;0,0.00257201646090535,-62.33710185894832,1.0001833707623046e-08,24.368990843807754,79.47563478721844,True,True,False,False
nordholt_ddac,301,1;1;4;0;0;0,0.0006430041152263385,-62.31045693665014,1.0016996503974668e-08,22.87942251673777,77.05977425092954,True,True,False,False
nordholt_ddac,302,1;2;0;0;0;3,0.001286008230452675,-67.99787140814153,1.0002651362354191e-08,23.96898575382622,203.39586623332184,True,True,False,False
nordholt_ddac,303,1;2;0;0;1;2,0.0038580246913580292,-68.02133707577558,1.0627132344029854e-08,24.38763096217376,203.34581310955332,True,False,False,False
nordholt_ddac,304,1;2;0;0;2;1,0.0038580246913580292,-68.04731763132146,1.0000001109570791e-08,24.772811303759283,203.06745453262383,True,True,False,False
nordholt_ddac,305,1;2;0;0;3;0,0.001286008230452675,-68.07530501971749,1.0000000000000018e-08,25.128431957486235,202.58778210620744,True,True,False,False
nordholt_ddac,306,1;2;0;1;0;2,0.0038580246913580292,-65.12863915769971,1.0232840394671071e-08,24.42794058068728,170.32227152781076,True,False,False,False
nordholt_ddac,307,1;2;0;1;1;1,0.007716049382716059,-65.18602731801023,1.0000000000000053e-08,24.767627971898403,170.33153692438626,True,True,False,False
nordholt_ddac,308,1;2;0;1;2;0,0.0038580246913580292,-65.24513188128616,1.0011496526618259e-08,25.0843125160084,170.15764963511023,True,True,False,False
nordholt_ddac,309,1;2;0;2;0;1,0.0038580246913580292,-62.35440912806333,1.0171385383309483e-08,24.95125426791339,131.30592412234404,True,False,False,False
nordholt_ddac,310,1;2;0;2;1;0,0.0038580246913580292,-62.4678261894934,1.0004322824440573e-08,25.22377072859228,131.45684588738564,True,True,False,False
nordholt_ddac,311,1;2;0;3;0;0,0.001286008230452675,-59.8439638334727,1.002813472377572e-08,25.47389207228131,86.21441912719663,True,True,False,False
nordholt_ddac,312,1;2;1;0;0;2,0.0038580246913580292,-65.04956910985463,1.000082128112498e-08,23.507115500166098,169.12315996096572,True,True,False,False
nordholt_ddac,313,1;2;1;0;1;1,0.007716049382716059,-65.0821043256387,1.000000699040368e-08,23.981714627227202,169.63339792183666,True,True,False,False
nordholt_ddac,314,1;2;1;0;2;0,0.0038580246913580292,-65.12022425296297,1.0003905816153141e-08,24.416826915394026,169.8722423600707,True,True,False,False
nordholt_ddac,315,1;2;1;1;0;1,0.007716049382716059,-62.15637487644297,1.0000077124800337e-08,24.307661009751495,130.0437104079252,True,True,False,False
nordholt_ddac,316,1;2;1;1;1;0,0.007716049382716059,-62.25795570195948,1.00000002983399e-08,24.66845853317492,130.54543941678693,True,True,False,False
nordholt_ddac,317,1;2;1;2;0;0,0.0038580246913580292,-59.53004216320521,1.0002203162086363e-08,25.036535377796547,84.52391883841598,True,True,False,False
nordholt_ddac,318,1;2;2;0;0;1,0.0038580246913580292,-62.040241092531176,1.0000000004499246e-08,23.25374328405281,127.72680090604246,True,True,False,False
nordholt_ddac,319,1;2;2;0;1;0,0.0038580246913580292,-62.111020970532074,1.018566727117091e-08,23.772305872936528,128.8103875042953,True,False,False,False
nordholt_ddac,320,1;2;2;1;0;0,0.0038580246913580292,-59.23943973544933,1.0000032765224362e-08,24.36708520520182,82.18269220086631,True,True,False,False
nordholt_ddac,321,1;2;3;0;0;0,0.001286008230452675,-59.027502908468584,1.0000622816224892e-08,23.23360329877365,78.6857536794086,True,True,False,False
nordholt_ddac,322,1;3;0;0;0;2,0.001286008230452675,-61.81188041716794,1.0000000975457754e-08,23.461041681052738,178.28852697904716,True,True,False,False
nordholt_ddac,323,1;3;0;0;1;1,0.00257201646090535,-61.909921145349365,1.0000000009324683e-08,23.85349023461739,179.32461599418326,True,True,False,False
nordholt_ddac,324,1;3;0;0;2;0,0.001286008230452675,-62.010720070664846,1.0033635610665694e-08,24.218371953071518,180.12245949481206,True,True,False,False
nordholt_ddac,325,1;3;0;1;0;1,0.00257201646090535,-59.08988791562698,1.0075447750441473e-08,24.381231544163434,132.26668537625198,True,True,False,False
nordholt_ddac,326,1;3;0;1;1;0,0.00257201646090535,-59.27953746237484,1.0056631757469116e-08,24.66885372275674,133.4299888193038,True,True,False,False
nordholt_ddac,327,1;3;0;2;0;0,0.001286008230452675,-56.77747148962525,1.0000025782798121e-08,25.170906655915207,79.96946734151018,True,True,False,False
nordholt_ddac,328,1;3;1;0;0;1,0.00257201646090535,-58.83279097141673,1.0002725744200726e-08,23.53005494291797,128.8675435750268,True,True,False,False
nordholt_ddac,329,1;3;1;0;1;0,0.00257201646090535,-59.01056269948209,1.0001608754062419e-08,23.923172395422757,130.5314275228298,True,True,False,False
nordholt_ddac,330,1;3;1;1;0;0,0.00257201646090535,-56.35499555169797,1.0000000433804273e-08,24.641051779312747,76.20890677797618,True,True,False,False
nordholt_ddac,331,1;3;2;0;0;0,0.001286008230452675,-55.9521237758494,1.0008330573847383e-08,23.808625446355702,71.45873366945648,True,True,False,False
nordholt_ddac,332,1;4;0;0;0;1,0.0006430041152263385,-55.82868091498172,1.0000945039612029e-08,24.04049444218691,121.23407147424305,True,True,False,False
nordholt_ddac,333,1;4;0;0;1;0,0.0006430041152263385,-56.132038723467986,1.0000142481523054e-08,24.310756757075644,123.71670025423498,True,True,False,False
nordholt_ddac,334,1;4;0;1;0;0,0.0006430041152263385,-53.80194679574684,1.000000091723815e-08,25.08726225470282,62.000499914398105,True,True,False,False
nordholt_ddac,335,1;4;1;0;0;0,0.0006430041152263385,-999.9999999999243,609.0301806532602,71.1705102217048,54.3787110307935,True,False,False,True
nordholt_ddac,336,1;5;0;0;0;0,0.00012860082304526734,-50.963113798760276,1.0000430133776334e-08,25.28662887466168,32.088193325724546,True,True,False,False
nordholt_ddac,337,2;0;0;0;0;4,0.0003215020576131692,-75.86617763202997,1.0000000000000018e-08,25.193229834028266,179.4558122081309,True,True,False,False
nordholt_ddac,338,2;0;0;0;1;3,0.001286008230452675,-75.88128753221227,1.0000000000000018e-08,25.5819335607348,178.2144747008056,True,True,False,False
nordholt_ddac,339,2;0;0;0;2;2,0.0019290123456790144,-75.89930355397414,1.0000000000000018e-08,25.93282255568643,176.79914085024012,True,True,False,False
nordholt_ddac,340,2;0;0;0;3;1,0.001286008230452675,-75.91991506539746,1.0000000000000018e-08,26.25088550221482,175.23443723700706,True,True,False,False
nordholt_ddac,341,2;0;0;0;4;0,0.0003215020576131692,-75.94256274185955,1.0000000000000018e-08,26.540423376043456,173.54060687121142,True,True,False,False
nordholt_ddac,342,2;0;0;1;0;3,0.001286008230452675,-73.10987064783478,1.0000000000000018e-08,24.89294428801948,160.2705390317203,True,True,False,False
nordholt_ddac,343,2;0;0;1;1;2,0.0038580246913580292,-73.1281623457113,1.0000000000000018e-08,25.227279137965546,159.35845132534155,True,True,False,False
nordholt_ddac,344,2;0;0;1;2;1,0.0038580246913580292,-73.14845027932058,1.0000000000000018e-08,25.535308674859525,158.28513904237775,True,True,False,False
nordholt_ddac,345,2;0;0;1;3;0,0.001286008230452675,-73.17030189538114,1.0000000000000018e-08,25.81998030540529,157.069158471258,True,True,False,False
nordholt_ddac,346,2;0;0;2;0;2,0.0019290123456790144,-70.23463194417911,1.0000000000000018e-08,24.884279332309912,136.597766311621,True,True,False,False
nordholt_ddac,347,2;0;0;2;1;1,0.0038580246913580292,-70.26187761262402,1.000000575145702e-08,25.173865965222863,135.8997790986386,True,True,False,False
nordholt_ddac,348,2;0;0;2;2;0,0.0019290123456790144,-70.29046303404344,1.0000000000000018e-08,25.444306118694964,135.05763396751294,True,True,False,False
nordholt_ddac,349,2;0;0;3;0;1,0.001286008230452675,-67.32489670600826,1.0000001116326987e-08,25.058309482221254,107.84884909019803,True,True,False,False
nordholt_ddac,350,2;0;0;3;1;0,0.001286008230452675,-67.37349266175343,1.0000000000000018e-08,25.30911778494692,107.3141270789803,True,True,False,False
nordholt_ddac,351,2;0;0;4;0;0,0.0003215020576131692,-64.51661335984555,1.0000121662606353e-08,25.33853745099923,73.46377843689469,True,True,False,False
nordholt_ddac,352,2;0;1;0;0;3,0.001286008230452675,-73.1007272044082,1.0000000000000018e-08,24.063238432599757,161.12859998997715,True,True,False,False
nordholt_ddac,353,2;0;1;0;1;2,0.0038580246913580292,-73.0906114862414,1.0000000000000018e-08,24.545339899566784,160.62219796877372,True,True,False,False
nordholt_ddac,354,2;0;1;0;2;1,0.0038580246913580292,-73.08571112758976,1.0000000000000018e-08,24.980105713055483,159.8661990507082,True,True,False,False
nordholt_ddac,355,2;0;1;0;3;0,0.001286008230452675,-73.08516461255924,1.0000000000000018e-08,25.373890604802504,158.8968823544766,True,True,False,False
nordholt_ddac,356,2;0;1;1;0;2,0.0038580246913580292,-70.18053372748551,1.0000000000000018e-08,24.204140040880926,137.09928976580287,True,True,False,False
nordholt_ddac,357,2;0;1;1;1;1,0.007716049382716059,-70.18685166798133,1.0000000000000018e-08,24.596322133237045,136.74419240548264,True,True,False,False
nordholt_ddac,358,2;0;1;1;2;0,0.0038580246913580292,-70.1967876120851,1.0000000000000018e-08,24.957151483935235,136.18276247144368,True,True,False,False
nordholt_ddac,359,2;0;1;2;0;1,0.0038580246913580292,-67.2085835769198,1.0004247788328999e-08,24.51730681323564,108.06367552985114,True,True,False,False
nordholt_ddac,360,2;0;1;2;1;0,0.0038580246913580292,-67.24299776263616,1.0030127173365757e-08,24.841832699976646,107.80614980523214,True,True,False,False
nordholt_ddac,361,2;0;1;3;0;0,0.001286008230452675,-64.32547556263992,1.012889995807912e-08,24.92109538433427,73.33136616199438,True,False,False,False
nordholt_ddac,362,2;0;2;0;0;2,0.0019290123456790144,-70.2410377451503,1.0000091011806621e-08,23.047150753430255,136.49131910092038,True,True,False,False
nordholt_ddac,363,2;0;2;0;1;1,0.0038580246913580292,-70.2059025112301,1.1520507751775287e-08,23.629880441512345,136.76464826374544,True,False,False,False
nordholt_ddac,364,2;0;2;0;2;0,0.0019290123456790144,-70.17995675228191,1.0000000000000018e-08,24.15436624780898,136.70121646975997,True,True,False,False
nordholt_ddac,365,2;0;2;1;0;1,0.0038580246913580292,-67.16552480886357,1.0000001511172617e-08,23.667746504846647,107.49809970513124,True,True,False,False
nordholt_ddac,366,2;0;2;1;1;0,0.0038580246913580292,-67.17239985128654,1.0000099023599017e-08,24.117094159396334,107.69362205400557,True,True,False,False
nordholt_ddac,367,2;0;2;2;0;0,0.0019290123456790144,-64.17214085406,1.009472292457791e-08,24.30346373361284,72.65606335714553,True,True,False,False
nordholt_ddac,368,2;0;3;0;0;1,0.001286008230452675,-67.28654508444154,1.0004064803039643e-08,22.179067047710284,105.28502538525774,True,True,False,False
nordholt_ddac,369,2;0;3;0;1;0,0.001286008230452675,-67.23411336992247,1.0000217471032345e-08,22.868773968486725,106.34829243944895,True,True,False,False
nordholt_ddac,370,2;0;3;1;0;0,0.001286008230452675,-64.10369060636704,1.0000000000000018e-08,23.309303871371352,70.99779342820476,True,True,False,False
nordholt_ddac,371,2;0;4;0;0;0,0.0003215020576131692,-64.24789902184676,1.0000142784605793e-08,21.49979828676858,67.17760301741677,True,True,False,False
nordholt_ddac,372,2;1;0;0;0;3,0.001286008230452675,-69.80387344619042,1.0000038352608046e-08,23.251923319813553,188.53432342339715,True,True,False,False
nordholt_ddac,373,2;1;0;0;1;2,0.0038580246913580292,-69.81600053750196,1.1548628110637371e-08,23.679856422981164,188.7607658987277,True,False,False,False
nordholt_ddac,374,2;1;0;0;2;1,0.0038580246913580292,-69.83111493953861,1.0000005169816295e-08,24.07416658240471,188.73566238480453,True,True,False,False
nordholt_ddac,375,2;1;0;0;3;0,0.001286008230452675,-69.84872752823786,1.0000000000000018e-08,24.43862999339391,188.488388616217,True,True,False,False
nordholt_ddac,376,2;1;0;1;0;2,0.0038580246913580292,-66.8625379429165,1.0002498710923765e-08,23.716594866360232,158.87611104974556,True,True,False,False
nordholt_ddac,377,2;1;0;1;1;1,0.007716049382716059,-66.89860688533359,1.0002164375656973e-08,24.067884711448155,159.10046395672578,True,True,False,False
nordholt_ddac,378,2;1;0;1;2;0,0.0038580246913580292,-66.93712475875583,1.0238439458040719e-08,24.395634846254207,159.12291970372516,True,False,False,False
nordholt_ddac,379,2;1;0;2;0;1,0.0038580246913580292,-63.96409103461863,1.0000001520519203e-08,24.24710887737176,123.53213907570087,True,True,False,False
nordholt_ddac,380,2;1;0;2;1;0,0.0038580246913580292,-64.04446223654512,1.0000056063337297e-08,24.53524549566717,123.80484414187872,True,True,False,False
nordholt_ddac,381,2;1;0;3;0;0,0.001286008230452675,-61.27835055388305,1.0005642352711006e-08,24.789492219936175,82.0818790554504,True,True,False,False
nordholt_ddac,382,2;1;1;0;0;2,0.0038580246913580292,-66.85674505656614,1.0000152858626968e-08,22.652584784616103,156.96998104682444,True,True,False,False
nordholt_ddac,383,2;1;1;0;1;1,0.007716049382716059,-66.86474562538938,1.0001828335381665e-08,23.141086038592597,157.8213992001036,True,True,False,False
nordholt_ddac,384,2;1;1;0;2;0,0.0038580246913580292,-66.87881189592377,1.0000000000001724e-08,23.590001457752177,158.36897552001878,True,True,False,False
nordholt_ddac,385,2;1;1;1;0;1,0.007716049382716059,-63.84311680636007,1.000010874587078e-08,23.46927183557271,121.8627751664876,True,True,False,False
nordholt_ddac,386,2;1;1;1;1;0,0.007716049382716059,-63.90589895126705,1.0000249427677009e-08,23.850709230627785,122.57797497236199,True,True,False,False
nordholt_ddac,387,2;1;1;2;0;0,0.0038580246913580292,-61.037216080804946,1.0000000000363035e-08,24.230354837705587,80.2901693703983,True,True,False,False
nordholt_ddac,388,2;1;2;0;0;1,0.0038580246913580292,-63.830359230793256,1.0001488090034986e-08,22.23063823475423,118.67794497742116,True,True,False,False
nordholt_ddac,389,2;1;2;0;1;0,0.0038580246913580292,-63.85537824637383,1.000130192558925e-08,22.774938705957943,120.14034307238822,True,True,False,False
nordholt_ddac,390,2;1;2;1;0;0,0.0038580246913580292,-60.84411662594588,1.0000000244268271e-08,23.39106936251949,77.5741490438166,True,True,False,False
nordholt_ddac,391,2;1;3;0;0;0,0.001286008230452675,-60.76979239617413,1.0363296679466267e-08,22.014228237113116,73.14332802888991,True,False,False,False
nordholt_ddac,392,2;2;0;0;0;2,0.0019290123456790144,-63.51568247568572,1.0000000000056328e-08,22.63812953560786,169.80364498710526,True,True,False,False
nordholt_ddac,393,2;2;0;0;1;1,0.0038580246913580292,-63.57639792995391,1.000113013009521e-08,23.048876408226665,171.0795464589783,True,True,False,False
nordholt_ddac,394,2;2;0;0;2;0,0.0019290123456790144,-63.641496318424245,1.0000002260862882e-08,23.431142926152056,172.09135894665752,True,True,False,False
nordholt_ddac,395,2;2;0;1;0;1,0.0038580246913580292,-60.64845258052701,1.0000005884969818e-08,23.555346202371588,127.95219966442536,True,True,False,False
nordholt_ddac,396,2;2;0;1;1;0,0.0038580246913580292,-60.78662069374429,1.0103491469555411e-08,23.870541344307277,129.1817703993891,True,False,False,False
nordholt_ddac,397,2;2;0;2;0;0,0.0019290123456790144,-58.12926611045989,1.0132041807704201e-08,24.370317706707485,79.48713549937128,True,False,False,False
nordholt_ddac,398,2;2;1;0;0;1,0.0038580246913580292,-60.49544311907922,1.000468327265437e-08,22.541658475555213,123.97489716302778,True,True,False,False
nordholt_ddac,399,2;2;1;0;1;0,0.0038580246913580292,-60.611693328291175,1.0037310700968737e-08,22.97066956830435,125.82270805058705,True,True,False,False
nordholt_ddac,400,2;2;1;1;0;0,0.0038580246913580292,-57.80126217224436,1.0002312951494117e-08,23.68642636690277,75.6428739264451,True,True,False,False
nordholt_ddac,401,2;2;2;0;0;0,0.0019290123456790144,-57.52876390222725,1.000001103019275e-08,22.63824065489908,70.44596471425564,True,True,False,False
nordholt_ddac,402,2;3;0;0;0;1,0.001286008230452675,-57.350515028804416,1.0031209669342585e-08,23.035463028236446,120.71378559601003,True,True,False,False
nordholt_ddac,403,2;3;0;0;1;0,0.001286008230452675,-57.581238489538215,1.0003573996701129e-08,23.356295099318306,123.12755978641803,True,True,False,False
nordholt_ddac,404,2;3;0;1;0;0,0.001286008230452675,-55.063048038822664,1.000034936231498e-08,24.12967005001599,65.34869467001027,True,True,False,False
nordholt_ddac,405,2;3;1;0;0;0,0.001286008230452675,-54.60269096691643,1.0001627246472786e-08,23.35438439949412,58.983397563458325,True,True,False,False
nordholt_ddac,406,2;4;0;0;0;0,0.0003215020576131692,-52.102652044122394,1.0000003244032397e-08,24.12655975521879,39.355329494834805,True,True,False,False
nordholt_ddac,407,3;0;0;0;0;3,0.0004286694101508915,-71.7155592906677,1.0000590823195822e-08,22.609232670591023,171.39311501611752,True,True,False,False
nordholt_ddac,408,3;0;0;0;1;2,0.001286008230452675,-71.7174984364861,1.0029472418332223e-08,23.044653250402742,171.8894008970534,True,True,False,False
nordholt_ddac,409,3;0;0;0;2;1,0.001286008230452675,-71.72317213199887,1.0117841092430861e-08,23.446409746245358,172.11247239348344,True,False,False,False
nordholt_ddac,410,3;0;0;0;3;0,0.0004286694101508915,-71.73207609262975,1.0000000000000018e-08,23.81812158123987,172.0937739424692,True,True,False,False
nordholt_ddac,411,3;0;0;1;0;2,0.001286008230452675,-68.6953278211911,1.0000160074123959e-08,23.07455569744173,145.02143813611568,True,True,False,False
nordholt_ddac,412,3;0;0;1;1;1,0.00257201646090535,-68.7143786297649,1.0000004307018124e-08,23.434554219452863,145.47206345533672,True,True,False,False
nordholt_ddac,413,3;0;0;1;2;0,0.001286008230452675,-68.73648280424108,1.0000012540439081e-08,23.770755299016972,145.7028586308328,True,True,False,False
nordholt_ddac,414,3;0;0;2;0;1,0.001286008230452675,-65.67038841383477,1.033557923273822e-08,23.60578239196544,113.2916913451066,True,False,False,False
nordholt_ddac,415,3;0;0;2;1;0,0.001286008230452675,-65.72339346596105,1.0000031598136505e-08,23.905716818521967,113.72276054151355,True,True,False,False
nordholt_ddac,416,3;0;0;3;0;0,0.0004286694101508915,-62.80616482185468,1.1218178172810132e-08,24.161657859926084,75.54542003642185,True,False,False,False
nordholt_ddac,417,3;0;1;0;0;2,0.001286008230452675,-68.76560475245508,1.0000043228647843e-08,21.895374623277473,142.29579062518332,True,True,False,False
nordholt_ddac,418,3;0;1;0;1;1,0.00257201646090535,-68.75277638362448,1.0037373028425695e-08,22.39367270859628,143.49258700848563,True,True,False,False
nordholt_ddac,419,3;0;1;0;2;0,0.001286008230452675,-68.74667718961878,1.0179275153987797e-08,22.852566237852457,144.35592816003617,True,False,False,False
nordholt_ddac,420,3;0;1;1;0;1,0.00257201646090535,-65.62612628419065,1.0009535190052416e-08,22.71726126486764,111.06152084080328,True,True,False,False
nordholt_ddac,421,3;0;1;1;1;0,0.00257201646090535,-65.65662265703614,1.0015358332767265e-08,23.113711636782355,112.02859856414418,True,True,False,False
nordholt_ddac,422,3;0;1;2;0;0,0.001286008230452675,-62.637443847487894,1.1334790499215387e-08,23.499651986645606,73.47657158170674,True,False,False,False
nordholt_ddac,423,3;0;2;0;0;1,0.001286008230452675,-65.71785821947257,1.0044629612816731e-08,21.333853902209036,106.83281368805235,True,True,False,False
nordholt_ddac,424,3;0;2;0;1;0,0.001286008230452675,-65.70443675650245,1.0038547086697934e-08,21.895084782596054,108.70671429060772,True,True,False,False
nordholt_ddac,425,3;0;2;1;0;0,0.001286008230452675,-62.541706353418455,1.0000122346917202e-08,22.521248414324635,70.16171920559856,True,True,False,False
nordholt_ddac,426,3;0;3;0;0;0,0.0004286694101508915,-62.60554677437974,1.0000000063444735e-08,20.956001598285678,64.51893471277236,True,True,False,False
nordholt_ddac,427,3;1;0;0;0;2,0.001286008230452675,-65.28718242397868,1.0000103208222473e-08,21.9133037849809,158.73693564471316,True,True,False,False
nordholt_ddac,428,3;1;0;0;1;1,0.00257201646090535,-65.31886568029677,1.0000091612605656e-08,22.336212640871352,160.28391458605105,True,True,False,False
nordholt_ddac,429,3;1;0;0;2;0,0.001286008230452675,-65.35556759701731,1.0014903820834267e-08,22.7304793507611,161.541878355018,True,True,False,False
nordholt_ddac,430,3;1;0;1;0;1,0.00257201646090535,-62.279129892910625,1.0000383809965382e-08,22.82160111026357,121.00703042196986,True,True,False,False
nordholt_ddac,431,3;1;0;1;1;0,0.00257201646090535,-62.373930945091836,1.0325453921715194e-08,23.15658341564276,122.37486888155041,True,False,False,False
nordholt_ddac,432,3;1;0;2;0;0,0.001286008230452675,-59.56078999350855,1.0000000000070895e-08,23.65128167733616,76.50721229670273,True,True,False,False
nordholt_ddac,433,3;1;1;0;0;1,0.00257201646090535,-62.221931564207345,1.0004842911978547e-08,21.68158649984488,116.24678546409118,True,True,False,False
nordholt_ddac,434,3;1;1;0;1;0,0.00257201646090535,-62.28793052636523,1.000174897831613e-08,22.134638493673826,118.35684228606613,True,True,False,False
nordholt_ddac,435,3;1;1;1;0;0,0.00257201646090535,-59.323749009989044,1.003188800694665e-08,22.843448401649425,72.34082931958673,True,True,False,False
nordholt_ddac,436,3;1;2;0;0;0,0.001286008230452675,-59.17310840776906,1.0000768261493705e-08,21.629763809133863,66.38881206504863,True,True,False,False
nordholt_ddac,437,3;2;0;0;0;1,0.001286008230452675,-58.93126892029927,1.0000003852922901e-08,22.167521408417358,117.33991974845885,True,True,False,False
nordholt_ddac,438,3;2;0;0;1;0,0.001286008230452675,-59.09760418361918,1.0008066388510593e-08,22.523912664641266,119.81116570165828,True,True,False,False
nordholt_ddac,439,3;2;0;1;0;0,0.001286008230452675,-56.40763005123627,1.0000001209850268e-08,23.283132719402506,66.11294774866097,True,True,False,False
nordholt_ddac,440,3;2;1;0;0;0,0.001286008230452675,-56.06183919048318,1.000964573954267e-08,22.348119593887322,59.46427231225389,True,True,False,False
nordholt_ddac,441,3;3;0;0;0;0,0.0004286694101508915,-53.345571197632815,1.0000442539896101e-08,23.11028653445138,44.0279776650868,True,True,False,False
nordholt_ddac,442,4;0;0;0;0;2,0.0003215020576131692,-67.15992324262211,1.0000034228243364e-08,21.261406181453093,145.21278110306363,True,True,False,False
nordholt_ddac,443,4;0;0;0;1;1,0.0006430041152263385,-67.16795543135267,1.0000120839123417e-08,21.692657987208097,147.04521097142,True,True,False,False
nordholt_ddac,444,4;0;0;0;2;0,0.0003215020576131692,-67.18141619895859,1.1188378945154591e-08,22.09534068962737,148.5656144327215,True,False,False,False
nordholt_ddac,445,4;0;0;1;0;1,0.0006430041152263385,-64.00689789681451,1.0001244688760177e-08,22.156469239705533,111.52354555135858,True,True,False,False
nordholt_ddac,446,4;0;0;1;1;0,0.0006430041152263385,-64.0649648318888,1.0000335014060222e-08,22.505755307078765,113.07945563655332,True,True,False,False
nordholt_ddac,447,4;0;0;2;0;0,0.0003215020576131692,-61.0859398430855,1.0000000174200158e-08,22.994839528598177,71.0654900643226,True,True,False,False
nordholt_ddac,448,4;0;1;0;0;1,0.0006430041152263385,-64.04589455729382,1.0000568905296869e-08,20.913870582800563,105.8337293889816,True,True,False,False
nordholt_ddac,449,4;0;1;0;1;0,0.0006430041152263385,-64.06982640011583,1.000000000302867e-08,21.383296936252158,108.2545524370535,True,True,False,False
nordholt_ddac,450,4;0;1;1;0;0,0.0006430041152263385,-60.93991805977962,1.0000957685893903e-08,22.083478451604822,66.38443345069552,True,True,False,False
nordholt_ddac,451,4;0;2;0;0;0,0.0003215020576131692,-60.91126101616449,1.0058494952065432e-08,20.736325944285067,59.445922793825574,True,True,False,False
nordholt_ddac,452,4;1;0;0;0;1,0.0006430041152263385,-60.58388708958025,1.0000051334342688e-08,21.401524910861276,111.24830782986486,True,True,False,False
nordholt_ddac,453,4;1;0;0;1;0,0.0006430041152263385,-60.69503836589085,1.004298538210889e-08,21.782894601838812,113.87059462363283,True,True,False,False
nordholt_ddac,454,4;1;0;1;0;0,0.0006430041152263385,-57.834830356578024,1.0039012340327562e-08,22.526364143992414,64.32157115759638,True,True,False,False
nordholt_ddac,455,4;1;1;0;0;0,0.0006430041152263385,-57.59989724495273,1.0000000083067224e-08,21.464843470034445,57.12396336649654,True,True,False,False
nordholt_ddac,456,4;2;0;0;0;0,0.0003215020576131692,-54.67986518052406,1.0014447897011008e-08,22.21392971046507,46.07389456854419,True,True,False,False
nordholt_ddac,457,5;0;0;0;0;1,0.00012860082304526734,-62.333853023245275,1.000000528111424e-08,20.71074244278097,102.54183936141754,True,True,False,False
nordholt_ddac,458,5;0;0;0;1;0,0.00012860082304526734,-62.39796320917442,1.000000212953832e-08,21.10951809618008,105.38077281882316,True,True,False,False
nordholt_ddac,459,5;0;0;1;0;0,0.00012860082304526734,-59.35616626526261,1.0000000006647856e-08,21.838964434387798,60.00937247094448,True,True,False,False
nordholt_ddac,460,5;0;1;0;0;0,0.00012860082304526734,-59.232366300835395,1.001654950846317e-08,20.673154966233305,52.050148492098444,True,True,False,False
nordholt_ddac,461,5;1;0;0;0;0,0.00012860082304526734,-56.100904991797044,1.003745569822412e-08,21.41601708053392,45.50791417519009,True,True,False,False
nordholt_ddac,462,6;0;0;0;0;0,2.1433470507544566e-05,-57.61714138702984,1.0000000000030679e-08,20.694997435833763,42.36142136526574,True,True,False,False
