dataset,condition,initial_condition_scenario,initial_fraction,fold,selection_seed,train_times_h,test_times_h,n_train_observations,n_test_observations,method,time_h,log_relative_abundance
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,6.891485809682805,-5.178426641845353
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,6.931552587646077,-5.186794924371175
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,6.971619365609349,-5.1951629808424835
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.0116861435726205,-5.203530828792033
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.051752921535893,-5.211898484440967
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.091819699499165,-5.220265962722288
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.131886477462437,-5.228633277394146
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.171953255425709,-5.237000441187325
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.212020033388981,-5.245367465809177
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.252086811352254,-5.253734362060685
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.292153589315526,-5.262101139929554
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.332220367278798,-5.270467808600363
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.37228714524207,-5.278834376557178
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.412353923205342,-5.2872008516301285
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.452420701168614,-5.2955672410215575
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.492487479131887,-5.303933551393166
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.532554257095159,-5.312299788885336
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.572621035058431,-5.320665959152934
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.612687813021703,-5.329032067440507
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.652754590984975,-5.337398118557694
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.6928213689482465,-5.345764116913136
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.732888146911519,-5.354130066580058
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.772954924874791,-5.362495971356012
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.813021702838063,-5.370861834737928
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.853088480801335,-5.379227659981499
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.893155258764607,-5.387593450019215
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.93322203672788,-5.3959592075622975
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,7.973288814691152,-5.404324935171089
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.013355592654424,-5.4126906352295965
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.053422370617696,-5.421056309805947
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.093489148580968,-5.429421960867285
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.13355592654424,-5.437787590268248
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.173622704507512,-5.446153199700746
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.213689482470784,-5.45451879066685
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.253756260434058,-5.462884364612201
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.29382303839733,-5.471249922900468
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.333889816360601,-5.479615466726254
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.373956594323873,-5.487980997190795
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.414023372287145,-5.496346515349145
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.454090150250417,-5.50471202218468
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.49415692821369,-5.513077518537978
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.534223706176961,-5.521443005219185
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.574290484140233,-5.5298084829995044
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.614357262103505,-5.538173952594405
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.654424040066777,-5.546539414602048
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.694490818030049,-5.554904869609977
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.734557595993323,-5.5632703181778735
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.774624373956595,-5.571635760820115
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.814691151919867,-5.580001197967552
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.854757929883139,-5.588366630048072
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.89482470784641,-5.596732057470328
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.934891485809683,-5.605097480604657
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,8.974958263772955,-5.613462899760491
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.015025041736227,-5.62182831524958
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.055091819699499,-5.630193727370835
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.09515859766277,-5.6385591363892456
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.135225375626042,-5.6469245425273815
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.175292153589316,-5.655289946011933
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.215358931552588,-5.663655347061373
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.25542570951586,-5.672020745863679
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.295492487479132,-5.68038614258004
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.335559265442404,-5.688751537375846
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.375626043405676,-5.697116930412109
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.415692821368948,-5.705482321820776
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.45575959933222,-5.713847711717887
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.495826377295492,-5.722213100224702
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.535893155258764,-5.7305784874613686
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.575959933222036,-5.738943873522046
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.61602671118531,-5.747309258487917
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.656093489148581,-5.755674642447068
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.696160267111853,-5.764040025487906
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.736227045075125,-5.772405407677392
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.776293823038397,-5.7807707890728555
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.81636060100167,-5.789136169738989
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.856427378964941,-5.797501549742342
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.896494156928213,-5.805866929130172
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.936560934891485,-5.81423230794205
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,9.976627712854757,-5.822597686225665
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.016694490818029,-5.830963064031483
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.056761268781303,-5.8393284413924444
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.096828046744575,-5.847693818335303
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.136894824707847,-5.856059194895252
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.176961602671119,-5.864424571110872
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.21702838063439,-5.8727899470047396
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.257095158597663,-5.881155322594538
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.297161936560935,-5.88952069790661
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.337228714524207,-5.897886072971201
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.377295492487479,-5.906251447801084
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.41736227045075,-5.9146168224059
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.457429048414022,-5.922982196806166
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.497495826377296,-5.93134757102824
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.537562604340568,-5.939712945093502
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.57762938230384,-5.94807831899585
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.617696160267112,-5.956443692747491
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.657762938230384,-5.964809066365976
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.697829716193656,-5.9731744398733735
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.737896494156928,-5.9815398132658215
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.7779632721202,-5.98990518654607
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.818030050083472,-5.998270559726377
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.858096828046744,-6.006635932825407
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.898163606010016,-6.015001305849594
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.93823038397329,-6.023366678790282
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,10.978297161936561,-6.031732051655444
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.018363939899833,-6.040097424458524
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.058430717863105,-6.048462797214444
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.098497495826377,-6.056828169910938
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.13856427378965,-6.065193542549874
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.178631051752921,-6.073558915140389
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.218697829716193,-6.081924287698148
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.258764607679465,-6.09028966021849
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.298831385642737,-6.0986550326945395
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.338898163606009,-6.107020405132171
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.378964941569283,-6.11538577754339
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.419031719532555,-6.123751149913517
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.459098497495827,-6.132116522170689
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.499165275459099,-6.140481894303174
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.53923205342237,-6.1488472663090254
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.579298831385643,-6.15721263819615
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.619365609348915,-6.1655780099847854
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.659432387312187,-6.1739433817099885
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.699499165275459,-6.1823087534241346
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.73956594323873,-6.19067412519942
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.779632721202002,-6.199039497130359
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.819699499165276,-6.207404869303772
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.859766277128548,-6.215770241567866
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.89983305509182,-6.224135613891086
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.939899833055092,-6.232500986282637
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,11.979966611018364,-6.240866358745831
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.020033388981636,-6.249231731275496
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.060100166944908,-6.25759710385499
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.10016694490818,-6.265962476452779
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.140233722871452,-6.274327849018566
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.180300500834724,-6.282693221478944
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.220367278797996,-6.291058593734581
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.260434056761268,-6.299423965911989
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.300500834724541,-6.307789338154171
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.340567612687813,-6.316154710467167
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.380634390651085,-6.324520082851075
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.420701168614357,-6.33288545529809
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.46076794657763,-6.341250827790274
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.500834724540901,-6.349616200297059
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.540901502504173,-6.357981572772465
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.580968280467445,-6.3663469451520065
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.621035058430717,-6.374712317349284
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.66110183639399,-6.383077689356649
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.701168614357261,-6.391443061357808
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.741235392320535,-6.399808433365768
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.781302170283807,-6.4081738053842985
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.821368948247079,-6.416539177416159
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.86143572621035,-6.424904549462574
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.901502504173623,-6.433269921522616
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.941569282136895,-6.441635293592494
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,12.981636060100167,-6.4500006656647315
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.021702838063439,-6.458366037727234
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.06176961602671,-6.466731409768983
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.101836393989982,-6.475096781832543
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.141903171953254,-6.483462153932914
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.181969949916528,-6.49182752607278
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.2220367278798,-6.500192898252698
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.262103505843072,-6.508558270470415
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.302170283806344,-6.516923642720073
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.342237061769616,-6.525289014991312
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.382303839732888,-6.533654387268251
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.42237061769616,-6.542019759528348
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.462437395659432,-6.550385131741486
Peyrusson,peyrusson_extracellular_oxacillin,assumed_0.1pct,0.001,0,100000,0;1;3;6;24,,15,0,NLLS,13.502504173622704,-6.558750503936214
