condition,parameter,fixed_value,profile_sse,reference_sse,relative_sse,conditional_gaussian_lr,converged,optimized_D,optimized_alpha,optimized_beta
peyrusson_extracellular_oxacillin,D_abs,1.580803815694539,2.8180534985006047,1.3787908062892658,2.043858637326442,10.722592651936264,True,-1.580803815694539,0.02263069406797318,0.20317399523264723
peyrusson_extracellular_oxacillin,D_abs,1.6166036904250325,2.6079020436664337,1.3787908062892658,1.8914414222742537,9.560087935263413,True,-1.6166036904250325,0.02363925774965667,0.2038772499564354
peyrusson_extracellular_oxacillin,D_abs,1.6679267568272227,2.3476071062116732,1.3787908062892658,1.7026564838576048,7.982845034667046,True,-1.6679267568272227,0.025134136517269035,0.2049026678885618
peyrusson_extracellular_oxacillin,D_abs,1.7598513101500157,1.9834545525065657,1.3787908062892658,1.438546401280865,5.454497403025245,True,-1.7598513101500157,0.027928593317621122,0.20672390698221638
peyrusson_extracellular_oxacillin,D_abs,1.8568421072206265,1.7128938776621652,1.3787908062892658,1.2423159988077304,3.2546606779733276,True,-1.8568421072206265,0.03098217898811436,0.20852353481971875
peyrusson_extracellular_oxacillin,D_abs,1.9196508850890046,1.587510675464148,1.3787908062892658,1.1513789243609835,2.1144043309948484,True,-1.9196508850890046,0.032988274696852976,0.20958810157059857
peyrusson_extracellular_oxacillin,D_abs,1.95917836425262,1.5257227682342969,1.3787908062892658,1.1065658120686694,1.5189203465170942,True,-1.95917836425262,0.03425583223504932,0.2102138474014977
peyrusson_extracellular_oxacillin,D_abs,2.0671546859204764,1.4153744729199005,1.3787908062892658,1.0265331524287518,0.39280880287476166,True,-2.0671546859204764,0.037724868559010055,0.2117575666942122
peyrusson_extracellular_oxacillin,D_abs,2.1810819134648227,1.3787908183725957,1.3787908062892658,1.000000008763715,1.3145572572833228e-07,True,-2.1810819134648227,0.041392897504500197,0.21316774117225987
peyrusson_extracellular_oxacillin,D_abs,2.2795070569547784,1.4036610256624176,1.3787908062892658,1.018037703224962,0.2681543101388177,True,-2.2795070569547784,0.04458592053509362,0.21426351724093112
